id,word,language,definition,part_of_speech,example,tag,usage_count,created_at,updated_at
409,"somewhat",en,"有点，稍微","adverb","I'm somewhat tired after the long journey.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
280,"sort",en,"种类，分类","noun","What sort of music do you like?","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
926,"source",en,"来源","noun","Cite your sources.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
927,"specific",en,"具体的","adjective","Give specific examples.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1215,"sporadic",en,"零星的，偶尔的","adjective","There were sporadic outbreaks of violence.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
321,"staff",en,"员工；棍棒","noun","The company has a staff of fifty people.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
334,"stake",en,"赌注，股份","noun","He has a high stake in the company's success.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
350,"stale",en,"不新鲜的，陈腐的","adjective","The bread became stale after two days.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
433,"static",en,"静态的；静止的；静电干扰","adjective","The radio signal was full of static.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
237,"stir",en,"搅拌；激起","verb","Stir the soup gently while it cooks.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
928,"strategy",en,"策略","noun","Develop a good strategy.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
376,"stride",en,"大步走；进展","verb","He strode confidently into the room.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
929,"structure",en,"结构","noun","The structure is complex.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
273,"stuff",en,"东西，材料","noun","I need to organize all this stuff in my room.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1031,"subsidize",en,"补贴","verb","The government subsidizes public transportation.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
930,"substitute",en,"替代","verb","Substitute sugar with honey.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
386,"success",en,"成功，成就","noun","Hard work is often the key to success.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
250,"succession",en,"连续；继任","noun","He won the championship three times in succession.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
263,"successor",en,"继任者，接班人","noun","The company announced his successor as the new CEO.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
316,"succussed",en,"摇动；振荡（尤指顺势疗法中的稀释过程）","verb","The homeopathic remedy was succussed vigorously before use.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
931,"sufficient",en,"足够的","adjective","We have sufficient time.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
932,"summarize",en,"总结","verb","Summarize the main points.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
362,"sun",en,"太阳，日光","noun","The sun rises in the east every morning.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
933,"supplement",en,"补充","verb","Supplement your diet.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
271,"surname",en,"姓，姓氏","noun","Smith is a common surname in English-speaking countries.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
374,"surplus",en,"过剩；盈余；多余的","noun","The company has a budget surplus this year.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
934,"survey",en,"调查","noun","Conduct a survey.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
935,"symbol",en,"符号","noun","The heart is a symbol of love.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1076,"tacit",en,"默示的","adjective","We had a tacit agreement.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1216,"taciturn",en,"沉默寡言的","adjective","He was a taciturn man who spoke little.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1032,"tangible",en,"有形的","adjective","We need tangible results.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
936,"target",en,"目标","noun","Set a realistic target.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
937,"technique",en,"技术","noun","Learn a new technique.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
435,"temple",en,"寺庙；太阳穴","noun","They visited an ancient temple in Thailand.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
317,"tempo",en,"节奏；速度","noun","The tempo of the music gradually increased.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
309,"temporary",en,"临时的；暂时的","adjective","This is just a temporary solution to the problem.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
938,"tend",en,"倾向于","verb","People tend to forget.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1054,"tentative",en,"试探性的","adjective","We made a tentative agreement.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
278,"the",en,"这，那（定冠词）","article","The sun is shining brightly today.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
939,"theory",en,"理论","noun","The theory is widely accepted.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
432,"they",en,"他们；她们；它们","pronoun","They are going to the movies tonight.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
256,"to",en,"向，到，对于","preposition","She went to the store to buy some groceries.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
940,"transfer",en,"转移","verb","Transfer the files.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
941,"transform",en,"转变","verb","Transform the data.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
942,"trend",en,"趋势","noun","Follow the latest trend.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
360,"troop",en,"部队，军队；一群","noun","A troop of soldiers marched through the town.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1055,"ubiquitous",en,"无处不在的","adjective","Smartphones are ubiquitous nowadays.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
943,"ultimate",en,"最终的","adjective","The ultimate goal is peace.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1019,"ultimately",en,"最终","adverb","Ultimately, the decision is yours.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
944,"undergo",en,"经历","verb","The patient will undergo surgery.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
945,"underline",en,"强调","verb","Underline the key points.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1033,"undermine",en,"破坏","verb","His actions undermine our authority.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
946,"undertake",en,"承担","verb","Undertake a new project.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1077,"undulate",en,"波动","verb","The hills undulate in the distance.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
947,"unique",en,"独特的","adjective","Each person is unique.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
342,"up",en,"向上，在上面","adverb","Look up at the stars.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
948,"utilize",en,"利用","verb","Utilize available resources.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1217,"vacillate",en,"犹豫，摇摆","verb","She vacillated between two choices.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
949,"valid",en,"有效的","adjective","The ticket is valid.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
950,"vary",en,"变化","verb","Prices vary by season.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1218,"venerate",en,"尊敬，崇敬","verb","They venerate their ancestors.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1219,"verbose",en,"冗长的，啰嗦的","adjective","His verbose speech bored the audience.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
951,"verify",en,"验证","verb","Verify the information.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1034,"versatile",en,"多才多艺的","adjective","She is a versatile actress.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
952,"version",en,"版本","noun","This is the latest version.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
953,"via",en,"通过","preposition","Send it via email.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1078,"vindicate",en,"证明正确","verb","The evidence vindicated her.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
954,"violate",en,"违反","verb","Do not violate the rules.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
393,"virtual",en,"虚拟的，实质上的","adjective","Many meetings are now held in virtual reality.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
955,"visible",en,"可见的","adjective","The stars are visible.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
956,"vision",en,"愿景","noun","Share your vision.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
957,"volume",en,"体积","noun","Measure the volume.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
958,"voluntary",en,"自愿的","adjective","Participation is voluntary.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1056,"vulnerable",en,"易受伤害的","adjective","Children are vulnerable to diseases.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1079,"wane",en,"减弱","verb","His influence began to wane.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1035,"warrant",en,"保证","verb","The situation warrants immediate action.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1057,"wary",en,"谨慎的","adjective","Be wary of strangers.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
959,"welfare",en,"福利","noun","Care for animal welfare.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
960,"whereas",en,"然而","conjunction","He likes coffee, whereas she prefers tea.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
961,"widespread",en,"广泛的","adjective","The idea is widespread.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
962,"withdraw",en,"撤回","verb","Withdraw the application.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
963,"witness",en,"目击","verb","Did you witness the event?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
425,"wonder",en,"惊奇；奇迹；想知道","verb","I wonder what time the meeting will start.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1036,"xenophobia",en,"仇外心理","noun","Xenophobia is a serious social issue.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1080,"yearn",en,"渴望","verb","She yearns for adventure.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
964,"yield",en,"产生","verb","The investment yields profit.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
357,"youngster",en,"年轻人，少年","noun","The youngsters were playing in the park.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1037,"youthful",en,"年轻的","adjective","She has a youthful appearance.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1038,"zealous",en,"热情的","adjective","He is a zealous supporter of the cause.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1058,"zenith",en,"顶点","noun","His career reached its zenith in the 1990s.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1081,"zest",en,"热情","noun","He approaches life with zest.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
965,"zone",en,"区域","noun","Enter the safe zone.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
